instance_index,original_test_index,decile1,decile3,fam_inc,lsat,ugpa,gender,race,fulltime,predicted_class,prediction_score,target_law
329,13302,9.0,9.0,4.0,39.0,3.7,0,0,1.0,0,0.0,0
330,18381,2.0,1.0,4.0,32.0,2.6,0,0,1.0,0,0.05,1
331,990,6.0,8.0,4.0,38.0,3.5,0,0,2.0,0,0.01,0
332,4682,10.0,9.0,4.0,39.0,3.3,0,1,1.0,0,0.0,0
333,471,3.0,4.0,2.0,39.0,3.5,1,0,1.0,0,0.0,0
334,6115,8.0,6.0,4.0,34.0,3.2,1,0,1.0,0,0.0,0
335,7310,4.0,2.0,3.0,41.0,3.2,0,0,1.0,0,0.06839032865209208,1
336,12390,9.0,8.0,4.0,34.0,3.9,0,0,1.0,0,0.01,0
337,9728,9.0,10.0,4.0,41.0,2.9,1,0,1.0,0,0.0,0
338,3663,6.0,4.0,4.0,35.0,3.3,0,0,1.0,0,0.06,0
339,2778,8.0,6.0,3.0,43.0,3.4,1,0,1.0,0,0.02,0
340,8544,10.0,10.0,4.0,42.0,3.6,1,0,1.0,0,0.0,0
341,3710,4.0,5.0,3.0,35.0,3.3,0,0,2.0,0,0.12569514968634196,0
342,8426,8.0,7.0,4.0,30.5,3.6,0,0,1.0,0,0.0,0
343,17086,7.0,4.0,4.0,36.0,3.0,1,0,1.0,0,0.04,0
344,18741,4.0,5.0,4.0,42.0,3.8,0,0,1.0,0,0.0,0
345,234,6.0,8.0,3.0,36.0,3.5,0,0,1.0,0,0.0,0
346,17332,5.0,4.0,4.0,38.0,3.0,0,0,1.0,0,0.06,0
347,4186,10.0,10.0,4.0,38.0,3.3,0,0,1.0,0,0.0,1
348,5659,5.0,4.0,3.0,36.0,3.2,1,0,1.0,0,0.02,0
349,889,8.0,6.0,2.0,35.0,3.5,1,0,1.0,0,0.0,1
350,15529,2.0,2.0,4.0,33.5,3.1,1,0,1.0,0,0.059668075162291306,0
351,4462,9.0,8.0,3.0,46.0,3.3,0,0,1.0,0,0.0,0
352,15441,2.0,1.0,4.0,37.0,3.1,0,0,1.0,0,0.06,0
353,19680,4.0,4.0,4.0,28.0,2.5,1,0,1.0,0,0.15959110267669968,1
354,5894,6.0,7.0,4.0,44.0,3.2,1,0,1.0,0,0.01,0
355,12065,1.0,1.0,1.0,26.5,3.9,1,0,1.0,0,0.46,1
356,8610,6.0,6.0,3.0,37.0,3.6,0,0,1.0,0,0.04,0
357,13527,3.0,5.0,3.0,42.0,3.7,0,3,1.0,0,0.0,0
358,9215,7.0,6.0,3.0,26.0,3.6,0,0,1.0,0,0.22,0
359,470,3.0,5.0,4.0,35.0,3.5,1,0,1.0,0,0.2181782044794674,0
360,18697,10.0,9.0,2.0,39.0,3.8,0,0,1.0,0,0.0,0
361,6437,3.0,2.0,4.0,32.0,3.2,0,0,1.0,0,0.2929422599040551,0
362,6772,9.0,3.0,5.0,35.0,3.2,1,0,1.0,0,0.14,0
363,12011,6.0,6.0,3.0,45.0,3.9,1,1,1.0,0,0.0,0
364,4197,8.0,7.0,4.0,28.0,3.3,0,2,1.0,0,0.06,0
365,20111,6.0,5.0,3.0,37.0,2.3,1,1,1.0,0,0.35,0
366,8511,6.0,6.0,4.0,40.0,3.6,1,0,1.0,0,0.0,0
367,15361,7.0,6.0,4.0,35.0,3.1,0,0,1.0,0,0.0,0
368,8604,3.0,2.0,3.0,36.0,3.6,0,0,1.0,0,0.05,0
369,4361,5.0,6.0,3.0,40.0,3.3,0,0,1.0,0,0.018543124459470085,0
370,11959,6.0,6.0,3.0,40.0,3.9,1,0,1.0,0,0.0,0
371,14644,3.0,2.0,3.0,25.5,3.1,0,0,1.0,0,0.4321075266493037,0
372,5850,8.0,7.0,4.0,37.0,3.2,1,0,1.0,0,0.01682910721648085,0
373,11389,3.0,2.0,1.0,35.0,2.8,0,0,1.0,0,0.2,0
374,1770,1.0,2.0,3.0,47.0,3.4,0,0,1.0,0,0.05,0
375,19512,9.0,7.0,2.0,35.0,3.8,1,0,1.0,0,0.02,0
376,9492,2.0,2.0,3.0,36.0,2.9,1,0,1.0,0,0.33796306474661975,0
377,5332,5.0,6.0,3.0,28.5,3.3,1,2,1.0,0,0.35,0
378,6117,3.0,3.0,3.0,36.0,3.2,1,0,1.0,0,0.08939894255408869,0
379,6351,7.0,8.0,2.0,45.0,3.2,0,0,1.0,0,0.0,0
380,19913,3.0,3.0,3.0,32.0,2.5,1,0,1.0,0,0.43569514968634193,0
381,16178,2.0,3.0,4.0,40.0,3.1,1,0,1.0,0,0.02,0
382,3486,5.0,8.0,4.0,34.0,3.4,0,0,1.0,0,0.11,0
383,6137,6.0,3.0,1.0,30.0,3.2,1,0,1.0,0,0.3,0
384,4389,9.0,8.0,4.0,35.0,3.3,1,0,1.0,0,0.0,0
385,19443,1.0,2.0,4.0,41.0,3.8,0,2,1.0,0,0.038866042469861084,0
386,1842,3.0,4.0,3.0,37.0,3.4,0,0,2.0,0,0.08,0
387,4133,2.0,2.0,3.0,25.5,3.3,1,2,1.0,0,0.2736582144329617,1
388,14938,10.0,8.0,1.0,33.0,3.1,0,0,1.0,0,0.01,1
389,18614,8.0,7.0,3.0,47.0,2.6,1,0,2.0,0,0.03,0
390,14994,5.0,6.0,3.0,36.0,3.1,1,0,1.0,0,0.02,0
391,15777,5.0,5.0,3.0,34.0,3.1,1,0,1.0,0,0.0,0
392,19817,9.0,8.0,4.0,43.0,2.5,1,0,1.0,0,0.01,0
393,2191,5.0,8.0,4.0,38.0,3.4,0,0,2.0,0,0.04,0
394,18509,3.0,3.0,3.0,32.0,2.6,0,3,1.0,0,0.2754641698794444,0
395,5759,6.0,7.0,3.0,38.0,3.2,0,0,1.0,0,0.0,0
396,6627,10.0,9.0,3.0,35.0,3.2,0,0,1.0,0,0.0,0
397,3168,5.0,5.0,4.0,44.0,3.4,0,0,1.0,0,0.0,0
398,7746,7.0,7.0,4.0,37.0,2.4,1,0,2.0,0,0.11,0
399,2044,10.0,10.0,3.0,45.0,3.4,1,0,1.0,0,0.008866042469861085,0
400,10234,6.0,3.0,3.0,39.0,2.9,1,0,1.0,0,0.05,0
401,12405,7.0,8.0,1.0,42.0,3.9,1,0,1.0,0,0.0,0
402,8812,6.0,9.0,5.0,43.0,3.6,1,0,1.0,0,0.01,0
403,13572,3.0,2.0,3.0,30.0,3.7,1,0,1.0,0,0.1788660424698611,0
404,10606,7.0,5.0,4.0,32.0,2.9,1,0,1.0,0,0.12,0
405,11916,10.0,10.0,4.0,48.0,3.9,1,2,1.0,0,0.0,0
406,3476,6.0,4.0,4.0,38.0,3.4,0,0,1.0,0,0.03,0
407,2210,9.0,7.0,3.0,38.0,3.4,1,0,1.0,0,0.008866042469861085,0
408,13772,4.0,5.0,3.0,39.0,2.7,0,0,1.0,0,0.10342723462606411,0
409,10156,3.0,3.0,3.0,37.0,2.9,1,3,2.0,0,0.12796306474661978,0
410,5336,4.0,3.0,3.0,38.0,3.3,1,0,1.0,0,0.01,0
411,18623,2.0,2.0,3.0,37.5,2.6,0,0,1.0,0,0.40455232535651797,0
412,12041,9.0,10.0,4.0,46.0,3.9,1,0,1.0,0,0.0,0
413,12893,9.0,10.0,4.0,44.0,3.7,1,0,1.0,0,0.0,0
414,9727,3.0,3.0,1.0,36.0,2.9,0,0,1.0,0,0.13,0
415,11812,7.0,9.0,5.0,36.0,3.9,1,0,1.0,0,0.05,0
416,1892,9.0,4.0,4.0,35.0,3.4,0,0,2.0,0,0.27,0
417,17835,8.0,9.0,4.0,44.0,3.0,0,0,1.0,0,0.044358044005009534,0
418,19436,1.0,2.0,4.0,46.0,3.8,1,0,1.0,0,0.03,0
419,2635,2.0,2.0,5.0,38.0,3.4,0,0,1.0,0,0.03,0
420,5347,8.0,6.0,4.0,35.0,3.3,1,0,1.0,0,0.03796306474661977,0
421,16616,10.0,10.0,3.0,34.0,3.0,1,0,1.0,0,0.0,0
422,6762,9.0,8.0,3.0,31.5,3.2,0,0,1.0,0,0.0,0
423,3330,2.0,2.0,3.0,30.5,3.4,0,0,1.0,0,0.44466077728674314,1
424,1695,4.0,3.0,3.0,28.0,3.5,1,0,1.0,0,0.08,1
425,11619,9.0,7.0,3.0,43.0,2.8,0,0,1.0,0,0.0,0
426,4766,6.0,5.0,4.0,36.0,3.3,1,0,1.0,0,0.01682910721648085,0
427,718,2.0,2.0,3.0,31.0,3.5,0,0,1.0,0,0.32469016637990433,0
428,19510,10.0,10.0,3.0,42.0,3.8,1,0,1.0,0,0.0,0
429,15075,10.0,8.0,4.0,36.5,3.1,0,0,2.0,0,0.0,0
430,17610,6.0,2.0,4.0,35.0,3.0,0,0,1.0,0,0.27,0
431,9998,8.0,8.0,5.0,31.0,2.9,0,0,1.0,0,0.04,0
432,1509,8.0,7.0,3.0,46.0,3.5,1,0,1.0,0,0.02,0
433,4472,9.0,9.0,3.0,45.0,3.3,1,0,1.0,0,0.0,0
434,14168,5.0,4.0,4.0,38.0,2.7,1,0,1.0,0,0.163595874162828,1
435,9096,3.0,5.0,4.0,35.0,3.6,0,0,1.0,0,0.09,0
436,6893,3.0,6.0,4.0,37.5,3.2,0,0,1.0,0,0.02,0
437,15645,4.0,1.0,4.0,42.0,3.1,1,0,1.0,0,0.10886604246986108,0
438,187,6.0,3.0,3.0,41.0,3.5,1,0,1.0,0,0.09,0
439,8223,2.0,1.0,2.0,36.0,3.6,0,3,1.0,0,0.38275523670972034,1
440,16774,5.0,5.0,5.0,40.0,3.0,0,0,1.0,0,0.03,0
441,16556,7.0,5.0,2.0,33.0,3.0,0,1,1.0,0,0.03,0
442,3024,10.0,10.0,3.0,41.0,3.4,1,0,1.0,0,0.0,0
443,16548,8.0,7.0,3.0,33.0,3.0,1,0,1.0,0,0.14934650006668485,0
444,1257,7.0,6.0,3.0,35.0,3.5,0,0,1.0,0,0.019214331142675428,0
445,17663,6.0,8.0,4.0,32.0,3.0,1,0,1.0,0,0.18,0
446,16141,2.0,2.0,3.0,44.0,3.1,1,0,1.0,0,0.15,0
447,7033,3.0,2.0,3.0,37.0,3.2,0,2,1.0,0,0.1737154006994203,0
448,16712,2.0,1.0,2.0,39.0,3.0,1,1,1.0,0,0.42,0
449,6333,1.0,1.0,2.0,41.0,3.2,1,0,1.0,0,0.06405612372767953,0
450,2504,7.0,6.0,4.0,37.0,3.4,0,0,1.0,0,0.0,0
451,6141,3.0,1.0,5.0,33.0,3.2,0,2,1.0,0,0.4131423400636911,0
452,16354,1.0,4.0,1.0,42.0,3.1,1,0,1.0,0,0.04,0
453,10019,10.0,10.0,4.0,37.0,2.9,0,0,1.0,0,0.0,0
454,15115,9.0,6.0,4.0,33.0,3.1,0,0,2.0,0,0.19,1
455,19354,10.0,9.0,3.0,33.0,3.8,0,0,1.0,0,0.0,0
456,2844,5.0,4.0,4.0,36.0,3.4,1,0,1.0,0,0.41323306497129325,0
457,9614,4.0,2.0,4.0,40.0,2.9,1,0,1.0,0,0.2232136525237385,0
458,11152,6.0,6.0,4.0,30.0,2.8,0,0,1.0,0,0.05,0
459,17271,6.0,8.0,4.0,38.0,3.0,0,0,1.0,0,0.1,0
460,17477,3.0,2.0,5.0,34.0,3.0,1,0,1.0,0,0.24831817871530126,0
461,15766,5.0,7.0,4.0,26.0,3.1,1,0,2.0,0,0.1,0
462,8309,2.0,1.0,3.0,39.0,3.6,0,0,1.0,0,0.06796306474661977,0
463,1831,6.0,4.0,2.0,30.0,3.4,1,0,1.0,0,0.07,0
464,8158,3.0,5.0,4.0,39.0,3.6,0,0,1.0,0,0.0,0
465,13314,10.0,10.0,5.0,47.0,3.7,1,0,1.0,0,0.0,0
466,12963,6.0,6.0,3.0,32.0,3.7,0,0,1.0,0,0.13,0
467,14266,6.0,2.0,4.0,29.0,2.7,0,2,1.0,0,0.29,1
468,3185,9.0,9.0,4.0,38.0,3.4,1,0,1.0,0,0.0,0
469,10326,10.0,10.0,4.0,33.0,2.9,1,0,1.0,0,0.0,0
470,5252,5.0,5.0,4.0,39.0,3.3,0,2,1.0,0,0.02,0
471,4537,3.0,2.0,4.0,31.0,3.3,1,0,1.0,0,0.11886604246986109,1
472,4863,7.0,8.0,2.0,31.0,3.3,1,1,1.0,0,0.0,0
473,3787,8.0,9.0,4.0,37.0,3.3,1,0,1.0,0,0.0,0
474,2975,4.0,2.0,3.0,32.0,3.4,0,0,1.0,0,0.06682910721648085,0
475,3924,10.0,9.0,3.0,34.0,3.3,0,3,1.0,0,0.0,0
476,10017,7.0,6.0,4.0,32.0,2.9,0,0,1.0,0,0.18,0
477,11864,10.0,10.0,3.0,38.0,3.9,1,0,1.0,0,0.0,0
478,13243,8.0,8.0,4.0,36.0,3.7,0,0,1.0,0,0.0,0
479,13468,4.0,6.0,3.0,45.0,3.7,1,0,1.0,0,0.0,0
480,6568,7.0,5.0,4.0,28.0,3.2,0,0,1.0,0,0.08,1
481,2505,4.0,4.0,3.0,31.0,3.4,1,0,1.0,0,0.48,0
482,11360,9.0,9.0,3.0,35.0,2.8,1,0,1.0,0,0.023320075492258452,0
483,14240,5.0,4.0,4.0,39.0,2.7,0,0,2.0,0,0.34,0
484,9356,6.0,8.0,4.0,34.0,3.6,1,0,1.0,0,0.028866042469861086,0
485,10883,10.0,9.0,4.0,34.0,2.8,1,0,1.0,0,0.0,0
486,591,10.0,9.0,4.0,47.0,3.5,1,0,1.0,0,0.0,0
487,17951,7.0,8.0,3.0,33.0,3.0,0,0,1.0,0,0.02,0
488,6590,6.0,8.0,5.0,41.0,3.2,1,0,1.0,0,0.0,1
489,12506,6.0,5.0,4.0,37.5,3.7,1,0,1.0,0,0.0,1
490,12079,7.0,9.0,2.0,41.0,3.9,0,0,1.0,0,0.0,0
491,10059,10.0,10.0,2.0,39.0,2.9,0,0,2.0,0,0.0,0
492,10160,7.0,5.0,5.0,45.0,2.9,1,0,1.0,0,0.0,0
493,3224,1.0,2.0,3.0,38.0,3.4,0,0,1.0,0,0.08435804400500953,0
494,8609,7.0,7.0,4.0,30.0,3.6,0,0,1.0,0,0.01,0
495,13,6.0,6.0,3.0,42.0,3.5,1,0,1.0,0,0.0,0
496,496,8.0,4.0,5.0,44.0,3.5,1,0,1.0,0,0.0,0
497,14013,5.0,6.0,3.0,45.0,2.7,1,0,1.0,0,0.01,0
498,5868,9.0,9.0,3.0,40.0,3.2,0,1,1.0,0,0.01,0
499,16007,7.0,3.0,3.0,36.0,3.1,1,2,1.0,0,0.08,0
500,19334,10.0,8.0,3.0,42.0,3.8,1,0,2.0,0,0.0,0
501,11441,2.0,3.0,4.0,33.5,2.8,0,0,1.0,0,0.08939894255408869,0
502,13659,8.0,8.0,4.0,35.0,3.7,0,0,1.0,0,0.0,0
503,11173,7.0,7.0,3.0,38.0,2.8,0,0,1.0,0,0.0,0
504,3494,6.0,7.0,4.0,32.0,3.4,1,0,1.0,0,0.0,0
505,2485,7.0,6.0,4.0,31.5,3.4,0,0,1.0,0,0.03736200730070845,0
506,20161,8.0,8.0,3.0,40.0,2.3,1,0,2.0,0,0.0,0
507,6203,9.0,10.0,4.0,45.0,3.2,0,0,1.0,0,0.03,0
508,8479,10.0,10.0,4.0,44.0,3.6,0,0,1.0,0,0.0,0
509,1213,10.0,10.0,2.0,37.0,3.5,0,0,1.0,0,0.0,0
510,4877,6.0,6.0,4.0,47.0,3.3,0,4,1.0,0,0.0,0
511,15079,7.0,8.0,3.0,44.0,3.1,1,0,2.0,0,0.0,0
512,7935,9.0,8.0,2.0,35.0,3.6,1,0,1.0,0,0.0,0
513,2514,8.0,9.0,4.0,39.0,3.4,0,0,1.0,0,0.0,0
514,1103,8.0,8.0,3.0,32.0,3.5,0,3,1.0,0,0.02,0
515,12095,10.0,1.0,4.0,42.0,3.9,1,0,1.0,0,0.03,0
516,5819,8.0,8.0,3.0,42.0,3.2,1,0,1.0,0,0.0,0
517,16425,7.0,7.0,4.0,41.0,3.0,0,0,1.0,0,0.0,0
518,7642,5.0,4.0,3.0,37.0,2.4,1,0,1.0,0,0.17,0
519,4183,3.0,2.0,3.0,41.0,3.3,1,0,1.0,0,0.02,0
520,15268,10.0,6.0,4.0,47.0,3.1,1,0,1.0,0,0.0,0
521,19100,10.0,9.0,4.0,33.0,3.8,1,0,1.0,0,0.01,0
522,5973,4.0,4.0,3.0,34.0,3.2,1,0,1.0,0,0.02,0
523,17004,3.0,3.0,4.0,41.0,3.0,0,0,1.0,0,0.01,0
524,3597,5.0,6.0,3.0,32.0,3.4,1,4,1.0,0,0.0,0
525,102,6.0,5.0,3.0,38.0,3.5,0,0,1.0,0,0.0,0
526,5619,6.0,3.0,3.0,39.0,3.2,1,0,1.0,0,0.19,0
527,17744,6.0,7.0,3.0,35.0,3.0,0,0,1.0,0,0.01,0
528,4823,8.0,8.0,4.0,43.0,3.3,1,0,1.0,0,0.0,0
529,16921,5.0,4.0,4.0,42.0,3.0,0,0,1.0,0,0.0,0
530,14801,6.0,6.0,4.0,32.7,3.1,0,0,1.0,0,0.0,0
531,7521,4.0,5.0,5.0,31.0,2.4,1,0,2.0,0,0.19,0
532,2843,8.0,7.0,3.0,43.0,3.4,0,0,1.0,0,0.0,0
533,12739,7.0,8.0,4.0,42.0,3.7,1,0,1.0,0,0.0,0
534,12530,4.0,3.0,2.0,46.0,3.7,1,0,1.0,0,0.02,0
535,19122,4.0,7.0,4.0,34.0,3.8,0,0,1.0,0,0.02,0
536,18898,9.0,10.0,3.0,39.0,3.8,1,0,1.0,0,0.0,0
537,19270,10.0,9.0,3.0,34.0,3.8,0,0,1.0,0,0.0,0
538,6456,2.0,1.0,4.0,42.0,3.2,1,0,1.0,0,0.32169221965001393,0
539,3434,7.0,5.0,4.0,26.0,3.4,0,2,1.0,0,0.2,0
540,5593,7.0,8.0,3.0,41.5,3.2,0,0,1.0,0,0.0,0
541,2595,3.0,3.0,3.0,25.5,3.4,0,1,2.0,0,0.24,0
542,12371,8.0,8.0,3.0,31.0,3.9,1,0,1.0,0,0.0,0
543,3921,6.0,7.0,3.0,34.0,3.3,1,0,1.0,0,0.028866042469861086,0
544,15919,3.0,2.0,3.0,35.0,3.1,1,0,1.0,0,0.10456119215620302,0
545,4022,9.0,9.0,4.0,46.0,3.3,0,0,1.0,0,0.0,0
546,13586,4.0,5.0,4.0,44.0,3.7,1,0,1.0,0,0.03,0
547,1627,9.0,9.0,3.0,37.0,3.5,1,0,1.0,0,0.0,0
548,14060,2.0,2.0,2.0,26.0,2.7,1,1,1.0,0,0.38,1
549,7665,1.0,1.0,4.0,31.0,2.4,1,4,1.0,0,0.2777320849397222,0
550,18127,1.0,3.0,2.0,24.0,2.6,0,4,1.0,0,0.48,1
551,15085,5.0,5.0,4.0,32.0,3.1,1,3,1.0,0,0.07,0
552,11749,10.0,10.0,4.0,42.0,3.9,1,0,2.0,0,0.0,0
553,19036,7.0,8.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
554,9747,4.0,2.0,4.0,35.0,2.9,1,0,1.0,0,0.06839032865209208,0
555,7015,4.0,6.0,3.0,32.0,3.2,1,0,1.0,0,0.22071740511712382,0
556,4050,10.0,7.0,4.0,44.0,3.3,1,0,1.0,0,0.02,0
557,11467,2.0,2.0,3.0,35.0,2.8,0,0,1.0,0,0.26,1
558,2465,3.0,3.0,4.0,36.5,3.4,0,0,1.0,0,0.10886604246986108,0
559,18180,4.0,4.0,3.0,38.0,2.6,1,0,1.0,0,0.21826498502394975,0
560,3429,2.0,1.0,4.0,38.5,3.4,0,0,1.0,0,0.01,1
561,15136,10.0,10.0,4.0,42.0,3.1,0,0,1.0,0,0.0,0
562,10207,5.0,4.0,4.0,36.0,2.9,0,0,1.0,0,0.17335907726438038,0
563,18648,5.0,6.0,1.0,41.0,3.8,0,0,1.0,0,0.0,0
564,6994,1.0,1.0,3.0,42.0,3.2,1,0,1.0,0,0.29190177747719687,0
565,8737,6.0,6.0,4.0,44.0,3.6,0,0,1.0,0,0.0,0
566,15335,8.0,10.0,3.0,44.0,3.1,1,0,1.0,0,0.0,0
567,19550,10.0,10.0,4.0,38.0,3.8,1,0,1.0,0,0.0,0
568,7675,10.0,8.0,3.0,41.0,2.4,1,0,1.0,0,0.0,0
569,13610,6.0,8.0,4.0,46.0,3.7,0,0,1.0,0,0.0,0
570,6997,10.0,10.0,2.0,48.0,3.2,1,0,1.0,0,0.0,0
571,19123,3.0,2.0,3.0,37.0,3.8,0,2,1.0,0,0.39452183599161117,0
572,11183,10.0,10.0,4.0,42.0,2.8,0,0,1.0,0,0.0,0
573,8635,6.0,7.0,5.0,45.0,3.6,1,0,1.0,0,0.01,0
574,11679,3.0,1.0,3.0,42.0,2.8,1,1,1.0,0,0.10886604246986108,0
575,10491,10.0,10.0,4.0,33.0,2.9,1,0,1.0,0,0.0,0
576,16409,9.0,7.0,3.0,38.0,3.0,1,0,1.0,0,0.01,0
577,11872,10.0,10.0,4.0,32.0,3.9,0,0,1.0,0,0.0,0
578,10854,9.0,7.0,4.0,34.0,2.8,1,0,2.0,0,0.04886604246986108,0
579,5916,1.0,2.0,4.0,26.5,3.2,1,0,1.0,0,0.4191247185526917,1
580,12435,2.0,2.0,2.0,37.5,3.7,0,0,1.0,0,0.23257340840705581,1
581,10148,5.0,6.0,4.0,40.0,2.9,1,0,1.0,0,0.039690159685645016,0
582,1942,10.0,10.0,3.0,34.0,3.4,1,0,1.0,0,0.0,0
583,13073,3.0,2.0,2.0,39.0,3.7,1,0,1.0,0,0.12,0
584,5734,1.0,2.0,5.0,39.0,3.2,0,0,1.0,0,0.09,0
585,6132,3.0,4.0,4.0,37.0,3.2,0,0,1.0,0,0.01,0
586,1165,8.0,7.0,3.0,35.0,3.5,1,0,1.0,0,0.21325780538821154,0
587,2355,4.0,2.0,3.0,41.0,3.4,0,0,1.0,0,0.11,0
588,20255,7.0,7.0,4.0,28.0,2.3,1,0,1.0,0,0.06,0
589,18640,8.0,7.0,3.0,37.0,3.8,0,0,1.0,0,0.0,0
590,10205,6.0,6.0,4.0,38.0,2.9,1,0,1.0,0,0.0,1
591,7363,9.0,9.0,4.0,34.0,3.2,1,0,2.0,0,0.0,0
592,1788,9.0,8.0,4.0,43.0,3.4,1,0,1.0,0,0.0,0
593,14940,10.0,9.0,5.0,42.0,3.1,1,0,1.0,0,0.0,0
594,6593,3.0,6.0,5.0,24.0,3.2,0,0,1.0,0,0.06,0
595,10378,4.0,3.0,3.0,33.0,2.9,1,0,1.0,0,0.02,0
596,5148,7.0,7.0,4.0,36.5,3.3,1,0,1.0,0,0.0,0
597,4080,3.0,7.0,3.0,39.0,3.3,0,0,1.0,0,0.0,0
598,19482,10.0,10.0,4.0,40.0,3.8,1,0,1.0,0,0.0,0
599,15592,5.0,5.0,5.0,40.0,3.1,1,0,1.0,0,0.07,0
600,13304,9.0,10.0,5.0,46.0,3.7,1,0,1.0,0,0.0,0
601,2782,7.0,8.0,4.0,32.5,3.4,0,0,1.0,0,0.01,0
602,18626,10.0,10.0,2.0,22.0,2.6,0,0,2.0,0,0.01,0
603,18122,5.0,3.0,3.0,40.0,2.6,1,0,1.0,0,0.12921433114267544,0
604,19505,8.0,7.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
605,7360,1.0,3.0,4.0,29.0,3.2,0,0,2.0,0,0.36,0
606,15212,6.0,6.0,3.0,30.0,3.1,1,0,1.0,0,0.02,0
607,7380,9.0,10.0,3.0,37.0,3.2,0,0,2.0,0,0.21,0
608,13510,4.0,3.0,4.0,36.0,3.7,1,0,1.0,0,0.01,0
609,16785,8.0,7.0,3.0,37.0,3.0,1,0,1.0,0,0.01644325017886451,0
610,15966,5.0,5.0,4.0,41.0,3.1,1,0,1.0,0,0.0,0
611,12710,5.0,4.0,4.0,47.0,3.7,1,0,1.0,0,0.0,0
612,4421,9.0,8.0,4.0,40.0,3.3,0,0,1.0,0,0.019398942554088684,0
613,3107,10.0,8.0,4.0,35.0,3.4,1,0,2.0,0,0.0,0
614,7159,3.0,4.0,3.0,40.0,3.2,1,0,1.0,0,0.0,0
615,822,1.0,1.0,4.0,42.0,3.5,0,0,1.0,0,0.04,0
616,12334,8.0,9.0,5.0,48.0,3.9,1,0,1.0,0,0.0,0
617,9662,7.0,5.0,4.0,36.0,2.9,1,0,1.0,0,0.0,0
618,14092,7.0,8.0,3.0,38.0,2.7,1,0,1.0,0,0.0,0
619,13245,9.0,10.0,4.0,41.0,3.7,0,0,1.0,0,0.0,0
620,1545,8.0,5.0,4.0,40.0,3.5,1,0,1.0,0,0.02,0
621,3000,2.0,4.0,4.0,37.0,3.4,1,0,1.0,0,0.12620662779085495,0
622,9683,6.0,5.0,3.0,40.0,2.9,1,0,1.0,0,0.0,0
623,18290,8.0,6.0,4.0,35.0,2.6,1,2,1.0,0,0.02,0
624,13129,6.0,8.0,4.0,35.0,3.7,1,0,1.0,0,0.0,0
625,19375,7.0,6.0,3.0,46.0,3.8,0,0,1.0,0,0.03,0
626,13980,10.0,10.0,3.0,39.0,2.7,1,0,1.0,0,0.0,0
627,3657,7.0,7.0,3.0,35.0,3.3,1,0,1.0,0,0.02682910721648085,0
628,15012,2.0,2.0,4.0,35.0,3.1,0,0,1.0,0,0.11377552329887845,0
629,4787,7.0,5.0,4.0,35.0,3.3,1,0,1.0,0,0.0072270165111986825,0
630,11391,10.0,10.0,4.0,43.0,2.8,0,0,1.0,0,0.0,0
631,4325,6.0,8.0,3.0,39.0,3.3,0,0,1.0,0,0.0,0
632,19616,8.0,8.0,3.0,32.0,2.5,1,0,1.0,0,0.0,0
633,464,2.0,1.0,3.0,30.0,3.5,0,0,1.0,0,0.40273793870596947,1
634,6009,9.0,8.0,3.0,37.5,3.2,1,0,1.0,0,0.01,0
635,18892,7.0,7.0,4.0,39.0,3.8,0,0,1.0,0,0.0,0
636,362,6.0,8.0,4.0,35.0,3.5,0,0,1.0,0,0.0,0
637,7358,8.0,9.0,3.0,37.0,3.2,0,0,1.0,0,0.01,0
638,18747,10.0,9.0,3.0,40.0,3.8,0,0,1.0,0,0.0,0
639,15677,5.0,2.0,3.0,34.0,3.1,0,3,1.0,0,0.03,0
640,18242,2.0,4.0,4.0,39.0,2.6,1,0,1.0,0,0.05939894255408868,0
641,9292,5.0,3.0,5.0,37.0,3.6,0,0,1.0,0,0.01,0
642,16804,8.0,8.0,4.0,43.0,3.0,1,0,1.0,0,0.0,0
643,15266,4.0,4.0,5.0,38.0,3.1,1,0,1.0,0,0.01,0
644,16280,10.0,10.0,4.0,31.0,3.1,1,0,2.0,0,0.0,0
645,8925,10.0,9.0,4.0,41.0,3.6,1,0,1.0,0,0.0,0
646,14,5.0,3.0,4.0,34.0,3.5,0,0,1.0,0,0.2730461689584679,0
647,20145,3.0,3.0,5.0,41.0,2.3,0,0,1.0,0,0.06,0
648,2305,3.0,4.0,2.0,42.0,3.4,0,0,1.0,0,0.0,0
649,6459,9.0,10.0,3.0,39.0,3.2,0,0,1.0,0,0.02,0
650,4600,5.0,6.0,3.0,36.0,3.3,1,0,1.0,0,0.10226050010114335,0
651,9707,10.0,10.0,5.0,41.0,2.9,1,0,1.0,0,0.0,0
652,10911,1.0,1.0,5.0,35.0,2.8,1,0,1.0,0,0.481656802876499,1
653,15764,5.0,6.0,5.0,41.5,3.1,1,0,1.0,0,0.05,0
654,16324,4.0,2.0,5.0,40.0,3.1,1,0,1.0,0,0.1,0
655,19026,4.0,6.0,4.0,37.0,3.8,0,0,1.0,0,0.0,0
656,20051,7.0,7.0,4.0,41.5,2.5,1,0,2.0,0,0.06,0
657,2606,3.0,2.0,3.0,31.0,3.4,0,1,1.0,0,0.4521541792638091,1
658,2155,8.0,9.0,4.0,40.0,3.4,0,0,1.0,0,0.008866042469861085,0
659,1237,8.0,9.0,4.0,34.0,3.5,1,0,1.0,0,0.0,0
